T.Prabhu Y.Mayya
C.Benoist S.Maurogordato
L.Costa R.Schaeffer
L.Costa S.Maurogordato
R.Schaeffer S.Maurogordato
C.Xu H.Voelk
C.Xu U.Lisenfeld
H.Voelk U.Lisenfeld
P.Biermann R.Protheroe
C.Heller I.Shlosman
F.Timmes S.Woosley
D.Nice J.Taylor
D.Nice R.Sayer
J.Taylor R.Sayer
E.Bunn J.Silk
E.Bunn P.Ferreira
J.Silk P.Ferreira
M.Romanova R.Lovelace
A.Loeb D.Eisenstein
A.Loeb E.Turner
D.Eisenstein E.Turner
B.Fields D.Schramm
B.Fields J.Ellis
D.Schramm J.Ellis
P.Ciliegi T.Maccacaro
A.Fairall G.Steene
A.Fairall P.Woudt
A.Fairall R.Kraan-Korteweg
G.Steene P.Woudt
G.Steene R.Kraan-Korteweg
P.Woudt R.Kraan-Korteweg
J.Carvalho P.Macedo
A.Gabrielli F.Labini
A.Gabrielli L.Pietronero
A.Gabrielli M.Montuori
F.Labini L.Pietronero
F.Labini M.Montuori
L.Pietronero M.Montuori
G.Kauffmann S.Charlot
G.Kauffmann S.White
S.Charlot S.White
M.Davies P.Armitage
M.Davies W.Zurek
P.Armitage W.Zurek
A.Stebbins E.Turner
A.Stebbins Y.Wang
E.Turner Y.Wang
F.Rasio K.Joshi
F.Rasio S.Thorsett
F.Rasio Z.Arzoumanian
K.Joshi S.Thorsett
K.Joshi Z.Arzoumanian
S.Thorsett Z.Arzoumanian
A.Clapp A.Lange
A.Clapp G.Smoot
A.Clapp J.Gundersen
A.Clapp J.Staren
A.Clapp M.Devlin
A.Clapp M.Lim
A.Clapp N.Figueiredo
A.Clapp P.Lubin
A.Clapp P.Meinhold
A.Clapp P.Richards
A.Clapp S.Hanany
A.Clapp S.Tanaka
A.Clapp V.Hristov
A.Lange G.Smoot
A.Lange J.Gundersen
A.Lange J.Staren
A.Lange M.Devlin
A.Lange M.Lim
A.Lange N.Figueiredo
A.Lange P.Lubin
A.Lange P.Meinhold
A.Lange P.Richards
A.Lange S.Hanany
A.Lange S.Tanaka
A.Lange V.Hristov
G.Smoot J.Gundersen
G.Smoot J.Staren
G.Smoot M.Devlin
G.Smoot M.Lim
G.Smoot N.Figueiredo
G.Smoot P.Lubin
G.Smoot P.Meinhold
G.Smoot P.Richards
G.Smoot S.Hanany
G.Smoot S.Tanaka
G.Smoot V.Hristov
J.Gundersen J.Staren
J.Gundersen M.Devlin
J.Gundersen M.Lim
J.Gundersen N.Figueiredo
J.Gundersen P.Lubin
J.Gundersen P.Meinhold
J.Gundersen P.Richards
J.Gundersen S.Hanany
J.Gundersen S.Tanaka
J.Gundersen V.Hristov
J.Staren M.Devlin
J.Staren M.Lim
J.Staren N.Figueiredo
J.Staren P.Lubin
J.Staren P.Meinhold
J.Staren P.Richards
J.Staren S.Hanany
J.Staren S.Tanaka
J.Staren V.Hristov
M.Devlin M.Lim
M.Devlin N.Figueiredo
M.Devlin P.Lubin
M.Devlin P.Meinhold
M.Devlin P.Richards
M.Devlin S.Hanany
M.Devlin S.Tanaka
M.Devlin V.Hristov
M.Lim N.Figueiredo
M.Lim P.Lubin
M.Lim P.Meinhold
M.Lim P.Richards
M.Lim S.Hanany
M.Lim S.Tanaka
M.Lim V.Hristov
N.Figueiredo P.Lubin
N.Figueiredo P.Meinhold
N.Figueiredo P.Richards
N.Figueiredo S.Hanany
N.Figueiredo S.Tanaka
N.Figueiredo V.Hristov
P.Lubin P.Meinhold
P.Lubin P.Richards
P.Lubin S.Hanany
P.Lubin S.Tanaka
P.Lubin V.Hristov
P.Meinhold P.Richards
P.Meinhold S.Hanany
P.Meinhold S.Tanaka
P.Meinhold V.Hristov
P.Richards S.Hanany
P.Richards S.Tanaka
P.Richards V.Hristov
S.Hanany S.Tanaka
S.Hanany V.Hristov
S.Tanaka V.Hristov
G.Bono M.Marconi
G.Bono R.Incerpi
M.Marconi R.Incerpi
E.Ellingson H.Yee
E.Ellingson J.Hutchings
E.Ellingson J.Oke
E.Ellingson M.Rigler
E.Ellingson R.Abraham
E.Ellingson R.Carlberg
E.Ellingson S.Morris
E.Ellingson T.Smecker-Hane
H.Yee J.Hutchings
H.Yee J.Oke
H.Yee M.Rigler
H.Yee R.Abraham
H.Yee R.Carlberg
H.Yee S.Morris
H.Yee T.Smecker-Hane
J.Hutchings J.Oke
J.Hutchings M.Rigler
J.Hutchings R.Abraham
J.Hutchings R.Carlberg
J.Hutchings S.Morris
J.Hutchings T.Smecker-Hane
J.Oke M.Rigler
J.Oke R.Abraham
J.Oke R.Carlberg
J.Oke S.Morris
J.Oke T.Smecker-Hane
M.Rigler R.Abraham
M.Rigler R.Carlberg
M.Rigler S.Morris
M.Rigler T.Smecker-Hane
R.Abraham R.Carlberg
R.Abraham S.Morris
R.Abraham T.Smecker-Hane
R.Carlberg S.Morris
R.Carlberg T.Smecker-Hane
S.Morris T.Smecker-Hane
J.Gomez-Gomar J.Isern
A.Kosowsky D.Spergel
A.Kosowsky G.Jungman
A.Kosowsky M.Kamionkowski
D.Spergel G.Jungman
D.Spergel M.Kamionkowski
G.Jungman M.Kamionkowski
A.Becker A.Rodgers
A.Becker B.Peterson
A.Becker C.Alcock
A.Becker C.Stubbs
A.Becker D.Alves
A.Becker D.Bennett
A.Becker D.Minniti
A.Becker D.Welch
A.Becker J.Guern
A.Becker K.Cook
A.Becker K.Freeman
A.Becker K.Griest
A.Becker M.Lehner
A.Becker M.Pratt
A.Becker P.Quinn
A.Becker R.Allsman
A.Becker S.Marshall
A.Becker T.Axelrod
A.Becker W.Sutherland
A.Rodgers B.Peterson
A.Rodgers C.Alcock
A.Rodgers C.Stubbs
A.Rodgers D.Alves
A.Rodgers D.Bennett
A.Rodgers D.Minniti
A.Rodgers D.Welch
A.Rodgers J.Guern
A.Rodgers K.Cook
A.Rodgers K.Freeman
A.Rodgers K.Griest
A.Rodgers M.Lehner
A.Rodgers M.Pratt
A.Rodgers P.Quinn
A.Rodgers R.Allsman
A.Rodgers S.Marshall
A.Rodgers T.Axelrod
A.Rodgers W.Sutherland
B.Peterson C.Alcock
B.Peterson C.Stubbs
B.Peterson D.Alves
B.Peterson D.Bennett
B.Peterson D.Minniti
B.Peterson D.Welch
B.Peterson J.Guern
B.Peterson K.Cook
B.Peterson K.Freeman
B.Peterson K.Griest
B.Peterson M.Lehner
B.Peterson M.Pratt
B.Peterson P.Quinn
B.Peterson R.Allsman
B.Peterson S.Marshall
B.Peterson T.Axelrod
B.Peterson W.Sutherland
C.Alcock C.Stubbs
C.Alcock D.Alves
C.Alcock D.Bennett
C.Alcock D.Minniti
C.Alcock D.Welch
C.Alcock J.Guern
C.Alcock K.Cook
C.Alcock K.Freeman
C.Alcock K.Griest
C.Alcock M.Lehner
C.Alcock M.Pratt
C.Alcock P.Quinn
C.Alcock R.Allsman
C.Alcock S.Marshall
C.Alcock T.Axelrod
C.Alcock W.Sutherland
C.Stubbs D.Alves
C.Stubbs D.Bennett
C.Stubbs D.Minniti
C.Stubbs D.Welch
C.Stubbs J.Guern
C.Stubbs K.Cook
C.Stubbs K.Freeman
C.Stubbs K.Griest
C.Stubbs M.Lehner
C.Stubbs M.Pratt
C.Stubbs P.Quinn
C.Stubbs R.Allsman
C.Stubbs S.Marshall
C.Stubbs T.Axelrod
C.Stubbs W.Sutherland
D.Alves D.Bennett
D.Alves D.Minniti
D.Alves D.Welch
D.Alves J.Guern
D.Alves K.Cook
D.Alves K.Freeman
D.Alves K.Griest
D.Alves M.Lehner
D.Alves M.Pratt
D.Alves P.Quinn
D.Alves R.Allsman
D.Alves S.Marshall
D.Alves T.Axelrod
D.Alves W.Sutherland
D.Bennett D.Minniti
D.Bennett D.Welch
D.Bennett J.Guern
D.Bennett K.Cook
D.Bennett K.Freeman
D.Bennett K.Griest
D.Bennett M.Lehner
D.Bennett M.Pratt
D.Bennett P.Quinn
D.Bennett R.Allsman
D.Bennett S.Marshall
D.Bennett T.Axelrod
D.Bennett W.Sutherland
D.Minniti D.Welch
D.Minniti J.Guern
D.Minniti K.Cook
D.Minniti K.Freeman
D.Minniti K.Griest
D.Minniti M.Lehner
D.Minniti M.Pratt
D.Minniti P.Quinn
D.Minniti R.Allsman
D.Minniti S.Marshall
D.Minniti T.Axelrod
D.Minniti W.Sutherland
D.Welch J.Guern
D.Welch K.Cook
D.Welch K.Freeman
D.Welch K.Griest
D.Welch M.Lehner
D.Welch M.Pratt
D.Welch P.Quinn
D.Welch R.Allsman
D.Welch S.Marshall
D.Welch T.Axelrod
D.Welch W.Sutherland
J.Guern K.Cook
J.Guern K.Freeman
J.Guern K.Griest
J.Guern M.Lehner
J.Guern M.Pratt
J.Guern P.Quinn
J.Guern R.Allsman
J.Guern S.Marshall
J.Guern T.Axelrod
J.Guern W.Sutherland
K.Cook K.Freeman
K.Cook K.Griest
K.Cook M.Lehner
K.Cook M.Pratt
K.Cook P.Quinn
K.Cook R.Allsman
K.Cook S.Marshall
K.Cook T.Axelrod
K.Cook W.Sutherland
K.Freeman K.Griest
K.Freeman M.Lehner
K.Freeman M.Pratt
K.Freeman P.Quinn
K.Freeman R.Allsman
K.Freeman S.Marshall
K.Freeman T.Axelrod
K.Freeman W.Sutherland
K.Griest M.Lehner
K.Griest M.Pratt
K.Griest P.Quinn
K.Griest R.Allsman
K.Griest S.Marshall
K.Griest T.Axelrod
K.Griest W.Sutherland
M.Lehner M.Pratt
M.Lehner P.Quinn
M.Lehner R.Allsman
M.Lehner S.Marshall
M.Lehner T.Axelrod
M.Lehner W.Sutherland
M.Pratt P.Quinn
M.Pratt R.Allsman
M.Pratt S.Marshall
M.Pratt T.Axelrod
M.Pratt W.Sutherland
P.Quinn R.Allsman
P.Quinn S.Marshall
P.Quinn T.Axelrod
P.Quinn W.Sutherland
R.Allsman S.Marshall
R.Allsman T.Axelrod
R.Allsman W.Sutherland
S.Marshall T.Axelrod
S.Marshall W.Sutherland
T.Axelrod W.Sutherland
P.Haensel S.Bonazzola
E.Gourgoulhon S.Bonazzola
J.Bechtold M.Pahre
J.Bechtold R.Elston
J.Bechtold S.Djorgovski
M.Pahre R.Elston
M.Pahre S.Djorgovski
R.Elston S.Djorgovski
T.Kephart T.Weiler
B.Ricci F.Ciacio
B.Ricci S.Degl'Innocenti
F.Ciacio S.Degl'Innocenti
C.Hill D.Schramm
C.Hill G.Sigl
C.Hill P.Coppi
C.Hill S.Lee
D.Schramm G.Sigl
D.Schramm P.Coppi
D.Schramm S.Lee
G.Sigl P.Coppi
G.Sigl S.Lee
P.Coppi S.Lee
E.Ellingson H.Yee
E.Ellingson J.Bechtold
E.Ellingson R.Elston
H.Yee J.Bechtold
H.Yee R.Elston
J.Bechtold R.Elston
B.Wills M.Brotherton
A.Udalski J.Kaluzny
A.Udalski K.Stanek
A.Udalski M.Kubiak
A.Udalski M.Mateo
A.Udalski M.Szymanski
A.Udalski W.Krzeminski
J.Kaluzny K.Stanek
J.Kaluzny M.Kubiak
J.Kaluzny M.Mateo
J.Kaluzny M.Szymanski
J.Kaluzny W.Krzeminski
K.Stanek M.Kubiak
K.Stanek M.Mateo
K.Stanek M.Szymanski
K.Stanek W.Krzeminski
M.Kubiak M.Mateo
M.Kubiak M.Szymanski
M.Kubiak W.Krzeminski
M.Mateo M.Szymanski
M.Mateo W.Krzeminski
M.Szymanski W.Krzeminski
A.Patnaik H.Falcke
A.Patnaik W.Sherwood
H.Falcke W.Sherwood
A.Salis D.Fargion
A.Salis D.Fargion
A.Salis D.Fargion
J.Niemeyer S.Woosley
J.Niemeyer W.Hillebrandt
S.Woosley W.Hillebrandt
A.Filippenko D.Maoz
A.Filippenko D.Schneider
A.Filippenko F.Macchetto
A.Filippenko H.Rix
A.Filippenko L.Ho
D.Maoz D.Schneider
D.Maoz F.Macchetto
D.Maoz H.Rix
D.Maoz L.Ho
D.Schneider F.Macchetto
D.Schneider H.Rix
D.Schneider L.Ho
F.Macchetto H.Rix
F.Macchetto L.Ho
H.Rix L.Ho
A.Laix T.Vachaspati
D.Mello F.Menanteau
D.Mello L.Infante
F.Menanteau L.Infante
L.Allen M.Geller
S.Samurovic V.Celebonovic
A.Marino R.Ritis
A.Marino S.Capozziello
R.Ritis S.Capozziello
C.Gouiffes E.Cappellaro
C.Gouiffes F.Patat
C.Gouiffes I.Danziger
C.Gouiffes M.Turatto
C.Gouiffes M.Valle
C.Gouiffes P.Mazzali
C.Gouiffes S.Benetti
E.Cappellaro F.Patat
E.Cappellaro I.Danziger
E.Cappellaro M.Turatto
E.Cappellaro M.Valle
E.Cappellaro P.Mazzali
E.Cappellaro S.Benetti
F.Patat I.Danziger
F.Patat M.Turatto
F.Patat M.Valle
F.Patat P.Mazzali
F.Patat S.Benetti
I.Danziger M.Turatto
I.Danziger M.Valle
I.Danziger P.Mazzali
I.Danziger S.Benetti
M.Turatto M.Valle
M.Turatto P.Mazzali
M.Turatto S.Benetti
M.Valle P.Mazzali
M.Valle S.Benetti
P.Mazzali S.Benetti
R.Splinter S.Bhavsar
C.Churchill C.Steidel
C.Churchill S.Vogt
C.Steidel S.Vogt
E.Turatto F.Patat
E.Turatto R.Barbon
F.Patat R.Barbon
A.Khokhlov A.Klypin
A.Khokhlov G.Yepes
A.Khokhlov R.Kates
A.Klypin G.Yepes
A.Klypin R.Kates
G.Yepes R.Kates
I.Panchenko K.Postnov
I.Panchenko M.Prokhorov
I.Panchenko S.Nazin
I.Panchenko S.Popov
I.Panchenko V.Lipunov
K.Postnov M.Prokhorov
K.Postnov S.Nazin
K.Postnov S.Popov
K.Postnov V.Lipunov
M.Prokhorov S.Nazin
M.Prokhorov S.Popov
M.Prokhorov V.Lipunov
S.Nazin S.Popov
S.Nazin V.Lipunov
S.Popov V.Lipunov
E.Gourgoulhon S.Bonazzola
A.Sedrakian C.Schaab
A.Sedrakian D.Voskresensky
A.Sedrakian F.Weber
A.Sedrakian M.Weigel
C.Schaab D.Voskresensky
C.Schaab F.Weber
C.Schaab M.Weigel
D.Voskresensky F.Weber
D.Voskresensky M.Weigel
F.Weber M.Weigel
A.Filippenko L.Ho
A.Vilenkin S.Winitzki
D.White W.Hu
A.Biviano A.Mazure
A.Biviano C.Lobo
A.Biviano D.Gerbal
A.Biviano E.Slezak
A.Biviano F.Durret
A.Biviano O.LeFevre
A.Mazure C.Lobo
A.Mazure D.Gerbal
A.Mazure E.Slezak
A.Mazure F.Durret
A.Mazure O.LeFevre
C.Lobo D.Gerbal
C.Lobo E.Slezak
C.Lobo F.Durret
C.Lobo O.LeFevre
D.Gerbal E.Slezak
D.Gerbal F.Durret
D.Gerbal O.LeFevre
E.Slezak F.Durret
E.Slezak O.LeFevre
F.Durret O.LeFevre
L.Binette M.Villar-Martin
A.Fontana E.Giallongo
A.Fontana S.Charlot
A.Fontana S.Cristiani
A.Fontana S.D'Odorico
E.Giallongo S.Charlot
E.Giallongo S.Cristiani
E.Giallongo S.D'Odorico
S.Charlot S.Cristiani
S.Charlot S.D'Odorico
S.Cristiani S.D'Odorico
E.Carlson G.Raffelt
E.Carlson J.Brockway
G.Raffelt J.Brockway
A.Heckler E.Kolb
B.Qin L.Fang
B.Qin X.Wu
B.Qin Z.Zhu
L.Fang X.Wu
L.Fang Z.Zhu
X.Wu Z.Zhu
J.Bagla T.Padmanabhan
A.Dey J.Graham
H.Rix K.Ing
H.Rix M.Colless
H.Rix P.Guhathakurta
K.Ing M.Colless
K.Ing P.Guhathakurta
M.Colless P.Guhathakurta
A.Potekhin G.Pavlov
A.Potekhin J.Ventura
G.Pavlov J.Ventura
I.Murakami T.Kato
J.Luminet M.Lachieze-Rey
C.Lousto N.Sanchez
J.Levin N.Cornish
A.Buonanno C.Ungarelli
A.Buonanno M.Maggiore
C.Ungarelli M.Maggiore
E.Mottola S.Habib
E.Mottola T.Bhattacharya
S.Habib T.Bhattacharya
A.Masiero M.Yamaguchi
A.Masiero S.Borgani
M.Yamaguchi S.Borgani
S.Shvartsman V.Davidovsky
D.Grasso G.Raffelt
D.Grasso P.Elmfors
G.Raffelt P.Elmfors
L.Bettencourt N.Antunes
A.Rossi H.Nunokawa
A.Rossi J.Valle
A.Rossi Y.Qian
H.Nunokawa J.Valle
H.Nunokawa Y.Qian
J.Valle Y.Qian
E.Roulet F.Vissani
E.Roulet L.Covi
F.Vissani L.Covi
A.Faraggi C.Coriano
A.Faraggi S.Chang
C.Coriano S.Chang
A.Bray J.Filipe
E.Kolb R.Mohapatra
E.Kolb V.Teplitz
R.Mohapatra V.Teplitz
A.Davis B.Carter,
A.Davis M.Trodden
A.Davis R.Brandenberger
B.Carter, M.Trodden
B.Carter, R.Brandenberger
M.Trodden R.Brandenberger
A.Abada M.Gavela
A.Abada O.Pène
M.Gavela O.Pène
C.Schubert S.Adler
K.Maeda R.Easther
M.Morikawa T.Shiromizu
J.Lattimer M.Prakash
J.Lattimer P.Ellis
M.Prakash P.Ellis
M.Bartelmann R.Narayan
A.Franceschini P.Andreani
A.Gould B.Gaudi
A.Mioduszewski G.Duncan
A.Mioduszewski P.Hughes
G.Duncan P.Hughes
J.Pando L.Fang
C.Pritchet L.Simard
D.McKay G.Frichter
D.McKay J.Ralston
G.Frichter J.Ralston
D.McKay G.Frichter
D.McKay J.Ralston
G.Frichter J.Ralston
R.Taam X.Chen
G.Mathews H.Kurki-Suonio
G.Mathews K.Jedamzik
H.Kurki-Suonio K.Jedamzik
A.Becker A.Rodgers
A.Becker B.Peterson
A.Becker C.Alcock
A.Becker C.Stubbs
A.Becker D.Alves
A.Becker D.Bennett
A.Becker D.Minniti
A.Becker D.Welch
A.Becker J.Guern
A.Becker K.Cook
A.Becker K.Freeman
A.Becker K.Griest
A.Becker M.Lehner
A.Becker M.Pratt
A.Becker P.Quinn
A.Becker R.Allsman
A.Becker S.Marshall
A.Becker S.Rhie
A.Becker T.Axelrod
A.Becker W.Sutherland
A.Rodgers B.Peterson
A.Rodgers C.Alcock
A.Rodgers C.Stubbs
A.Rodgers D.Alves
A.Rodgers D.Bennett
A.Rodgers D.Minniti
A.Rodgers D.Welch
A.Rodgers J.Guern
A.Rodgers K.Cook
A.Rodgers K.Freeman
A.Rodgers K.Griest
A.Rodgers M.Lehner
A.Rodgers M.Pratt
A.Rodgers P.Quinn
A.Rodgers R.Allsman
A.Rodgers S.Marshall
A.Rodgers S.Rhie
A.Rodgers T.Axelrod
A.Rodgers W.Sutherland
B.Peterson C.Alcock
B.Peterson C.Stubbs
B.Peterson D.Alves
B.Peterson D.Bennett
B.Peterson D.Minniti
B.Peterson D.Welch
B.Peterson J.Guern
B.Peterson K.Cook
B.Peterson K.Freeman
B.Peterson K.Griest
B.Peterson M.Lehner
B.Peterson M.Pratt
B.Peterson P.Quinn
B.Peterson R.Allsman
B.Peterson S.Marshall
B.Peterson S.Rhie
B.Peterson T.Axelrod
B.Peterson W.Sutherland
C.Alcock C.Stubbs
C.Alcock D.Alves
C.Alcock D.Bennett
C.Alcock D.Minniti
C.Alcock D.Welch
C.Alcock J.Guern
C.Alcock K.Cook
C.Alcock K.Freeman
C.Alcock K.Griest
C.Alcock M.Lehner
C.Alcock M.Pratt
C.Alcock P.Quinn
C.Alcock R.Allsman
C.Alcock S.Marshall
C.Alcock S.Rhie
C.Alcock T.Axelrod
C.Alcock W.Sutherland
C.Stubbs D.Alves
C.Stubbs D.Bennett
C.Stubbs D.Minniti
C.Stubbs D.Welch
C.Stubbs J.Guern
C.Stubbs K.Cook
C.Stubbs K.Freeman
C.Stubbs K.Griest
C.Stubbs M.Lehner
C.Stubbs M.Pratt
C.Stubbs P.Quinn
C.Stubbs R.Allsman
C.Stubbs S.Marshall
C.Stubbs S.Rhie
C.Stubbs T.Axelrod
C.Stubbs W.Sutherland
D.Alves D.Bennett
D.Alves D.Minniti
D.Alves D.Welch
D.Alves J.Guern
D.Alves K.Cook
D.Alves K.Freeman
D.Alves K.Griest
D.Alves M.Lehner
D.Alves M.Pratt
D.Alves P.Quinn
D.Alves R.Allsman
D.Alves S.Marshall
D.Alves S.Rhie
D.Alves T.Axelrod
D.Alves W.Sutherland
D.Bennett D.Minniti
D.Bennett D.Welch
D.Bennett J.Guern
D.Bennett K.Cook
D.Bennett K.Freeman
D.Bennett K.Griest
D.Bennett M.Lehner
D.Bennett M.Pratt
D.Bennett P.Quinn
D.Bennett R.Allsman
D.Bennett S.Marshall
D.Bennett S.Rhie
D.Bennett T.Axelrod
D.Bennett W.Sutherland
D.Minniti D.Welch
D.Minniti J.Guern
D.Minniti K.Cook
D.Minniti K.Freeman
D.Minniti K.Griest
D.Minniti M.Lehner
D.Minniti M.Pratt
D.Minniti P.Quinn
D.Minniti R.Allsman
D.Minniti S.Marshall
D.Minniti S.Rhie
D.Minniti T.Axelrod
D.Minniti W.Sutherland
D.Welch J.Guern
D.Welch K.Cook
D.Welch K.Freeman
D.Welch K.Griest
D.Welch M.Lehner
D.Welch M.Pratt
D.Welch P.Quinn
D.Welch R.Allsman
D.Welch S.Marshall
D.Welch S.Rhie
D.Welch T.Axelrod
D.Welch W.Sutherland
J.Guern K.Cook
J.Guern K.Freeman
J.Guern K.Griest
J.Guern M.Lehner
J.Guern M.Pratt
J.Guern P.Quinn
J.Guern R.Allsman
J.Guern S.Marshall
J.Guern S.Rhie
J.Guern T.Axelrod
J.Guern W.Sutherland
K.Cook K.Freeman
K.Cook K.Griest
K.Cook M.Lehner
K.Cook M.Pratt
K.Cook P.Quinn
K.Cook R.Allsman
K.Cook S.Marshall
K.Cook S.Rhie
K.Cook T.Axelrod
K.Cook W.Sutherland
K.Freeman K.Griest
K.Freeman M.Lehner
K.Freeman M.Pratt
K.Freeman P.Quinn
K.Freeman R.Allsman
K.Freeman S.Marshall
K.Freeman S.Rhie
K.Freeman T.Axelrod
K.Freeman W.Sutherland
K.Griest M.Lehner
K.Griest M.Pratt
K.Griest P.Quinn
K.Griest R.Allsman
K.Griest S.Marshall
K.Griest S.Rhie
K.Griest T.Axelrod
K.Griest W.Sutherland
M.Lehner M.Pratt
M.Lehner P.Quinn
M.Lehner R.Allsman
M.Lehner S.Marshall
M.Lehner S.Rhie
M.Lehner T.Axelrod
M.Lehner W.Sutherland
M.Pratt P.Quinn
M.Pratt R.Allsman
M.Pratt S.Marshall
M.Pratt S.Rhie
M.Pratt T.Axelrod
M.Pratt W.Sutherland
P.Quinn R.Allsman
P.Quinn S.Marshall
P.Quinn S.Rhie
P.Quinn T.Axelrod
P.Quinn W.Sutherland
R.Allsman S.Marshall
R.Allsman S.Rhie
R.Allsman T.Axelrod
R.Allsman W.Sutherland
S.Marshall S.Rhie
S.Marshall T.Axelrod
S.Marshall W.Sutherland
S.Rhie T.Axelrod
S.Rhie W.Sutherland
T.Axelrod W.Sutherland
A.Franceschini P.Andreani
B.Sanahuja I.Smail
B.Sanahuja J.Borgne
B.Sanahuja J.Kneib
B.Sanahuja R.Ellis
B.Sanahuja R.Pelló
B.Sanahuja T.Ebbels
I.Smail J.Borgne
I.Smail J.Kneib
I.Smail R.Ellis
I.Smail R.Pelló
I.Smail T.Ebbels
J.Borgne J.Kneib
J.Borgne R.Ellis
J.Borgne R.Pelló
J.Borgne T.Ebbels
J.Kneib R.Ellis
J.Kneib R.Pelló
J.Kneib T.Ebbels
R.Ellis R.Pelló
R.Ellis T.Ebbels
R.Pelló T.Ebbels
B.Dorman G.Worthey
B.Dorman L.Jones
G.Worthey L.Jones
T.Lee V.Petrosian
A.Walker G.Costa
A.Walker N.Suntzeff
A.Walker P.Seitzer
A.Walker R.Lavery
G.Costa N.Suntzeff
G.Costa P.Seitzer
G.Costa R.Lavery
N.Suntzeff P.Seitzer
N.Suntzeff R.Lavery
P.Seitzer R.Lavery
A.Kniazev A.Ugryumov
A.Kniazev E.Brinks
A.Kniazev S.Neizvestny
A.Kniazev S.Pustilnik
A.Kniazev T.Thuan
A.Kniazev V.Lipovetsky
A.Kniazev Y.Izotov
A.Ugryumov E.Brinks
A.Ugryumov S.Neizvestny
A.Ugryumov S.Pustilnik
A.Ugryumov T.Thuan
A.Ugryumov V.Lipovetsky
A.Ugryumov Y.Izotov
E.Brinks S.Neizvestny
E.Brinks S.Pustilnik
E.Brinks T.Thuan
E.Brinks V.Lipovetsky
E.Brinks Y.Izotov
S.Neizvestny S.Pustilnik
S.Neizvestny T.Thuan
S.Neizvestny V.Lipovetsky
S.Neizvestny Y.Izotov
S.Pustilnik T.Thuan
S.Pustilnik V.Lipovetsky
S.Pustilnik Y.Izotov
T.Thuan V.Lipovetsky
T.Thuan Y.Izotov
V.Lipovetsky Y.Izotov
A.Vilenkin X.Martin
A.Kemball A.Tzioumis
A.Kemball D.Jauncey
A.Kemball D.Jones
A.Kemball D.Meier
A.Kemball D.Murphy
A.Kemball E.King
A.Kemball G.Nicolson
A.Kemball J.Lovell
A.Kemball J.Quick
A.Kemball J.Reynolds
A.Kemball M.Costa
A.Kemball M.Sinclair
A.Kemball P.Edwards
A.Kemball P.Harbison
A.Kemball P.Jones
A.Kemball P.McCulloch
A.Kemball R.Clay
A.Kemball R.Ferris
A.Kemball R.Gough
A.Kemball R.Preston
A.Kemball S.Ellingsen
A.Kemball S.Tingay
A.Kemball T.Ommen
A.Kemball V.Migenes
A.Tzioumis D.Jauncey
A.Tzioumis D.Jones
A.Tzioumis D.Meier
A.Tzioumis D.Murphy
A.Tzioumis E.King
A.Tzioumis G.Nicolson
A.Tzioumis J.Lovell
A.Tzioumis J.Quick
A.Tzioumis J.Reynolds
A.Tzioumis M.Costa
A.Tzioumis M.Sinclair
A.Tzioumis P.Edwards
A.Tzioumis P.Harbison
A.Tzioumis P.Jones
A.Tzioumis P.McCulloch
A.Tzioumis R.Clay
A.Tzioumis R.Ferris
A.Tzioumis R.Gough
A.Tzioumis R.Preston
A.Tzioumis S.Ellingsen
A.Tzioumis S.Tingay
A.Tzioumis T.Ommen
A.Tzioumis V.Migenes
D.Jauncey D.Jones
D.Jauncey D.Meier
D.Jauncey D.Murphy
D.Jauncey E.King
D.Jauncey G.Nicolson
D.Jauncey J.Lovell
D.Jauncey J.Quick
D.Jauncey J.Reynolds
D.Jauncey M.Costa
D.Jauncey M.Sinclair
D.Jauncey P.Edwards
D.Jauncey P.Harbison
D.Jauncey P.Jones
D.Jauncey P.McCulloch
D.Jauncey R.Clay
D.Jauncey R.Ferris
D.Jauncey R.Gough
D.Jauncey R.Preston
D.Jauncey S.Ellingsen
D.Jauncey S.Tingay
D.Jauncey T.Ommen
D.Jauncey V.Migenes
D.Jones D.Meier
D.Jones D.Murphy
D.Jones E.King
D.Jones G.Nicolson
D.Jones J.Lovell
D.Jones J.Quick
D.Jones J.Reynolds
D.Jones M.Costa
D.Jones M.Sinclair
D.Jones P.Edwards
D.Jones P.Harbison
D.Jones P.Jones
D.Jones P.McCulloch
D.Jones R.Clay
D.Jones R.Ferris
D.Jones R.Gough
D.Jones R.Preston
D.Jones S.Ellingsen
D.Jones S.Tingay
D.Jones T.Ommen
D.Jones V.Migenes
D.Meier D.Murphy
D.Meier E.King
D.Meier G.Nicolson
D.Meier J.Lovell
D.Meier J.Quick
D.Meier J.Reynolds
D.Meier M.Costa
D.Meier M.Sinclair
D.Meier P.Edwards
D.Meier P.Harbison
D.Meier P.Jones
D.Meier P.McCulloch
D.Meier R.Clay
D.Meier R.Ferris
D.Meier R.Gough
D.Meier R.Preston
D.Meier S.Ellingsen
D.Meier S.Tingay
D.Meier T.Ommen
D.Meier V.Migenes
D.Murphy E.King
D.Murphy G.Nicolson
D.Murphy J.Lovell
D.Murphy J.Quick
D.Murphy J.Reynolds
D.Murphy M.Costa
D.Murphy M.Sinclair
D.Murphy P.Edwards
D.Murphy P.Harbison
D.Murphy P.Jones
D.Murphy P.McCulloch
D.Murphy R.Clay
D.Murphy R.Ferris
